,entropy,true_labels,pred_labels,condition,is_prediction_correct
1899,0.0,0,0,DUQ-Quant,True
1900,0.0,1,1,DUQ-Quant,True
1901,0.0,6,6,DUQ-Quant,True
1902,0.0,0,0,DUQ-Quant,True
1903,0.0,6,6,DUQ-Quant,True
1904,0.0,8,8,DUQ-Quant,True
1905,0.0,6,6,DUQ-Quant,True
1906,0.0,9,9,DUQ-Quant,True
1907,0.0,5,5,DUQ-Quant,True
1908,0.0,9,9,DUQ-Quant,True
1909,0.0,9,9,DUQ-Quant,True
1910,0.0,7,7,DUQ-Quant,True
1911,0.0,2,2,DUQ-Quant,True
1912,0.0,6,6,DUQ-Quant,True
1913,0.0,2,2,DUQ-Quant,True
1914,0.0,6,6,DUQ-Quant,True
1915,0.0,1,1,DUQ-Quant,True
1916,0.0,4,4,DUQ-Quant,True
1917,0.0,8,8,DUQ-Quant,True
1918,0.0,4,4,DUQ-Quant,True
1919,0.0,6,6,DUQ-Quant,True
1920,0.0,1,1,DUQ-Quant,True
1921,0.0,7,7,DUQ-Quant,True
1922,0.0,0,0,DUQ-Quant,True
1923,0.0,2,2,DUQ-Quant,True
1924,0.0,6,6,DUQ-Quant,True
1925,0.0,8,8,DUQ-Quant,True
1926,0.0,6,6,DUQ-Quant,True
1927,0.0,1,1,DUQ-Quant,True
1928,0.0,8,8,DUQ-Quant,True
1929,0.0,7,7,DUQ-Quant,True
1930,0.0,1,1,DUQ-Quant,True
1931,0.0,2,2,DUQ-Quant,True
1932,0.0,2,2,DUQ-Quant,True
1933,0.0,3,3,DUQ-Quant,True
1934,0.0,5,5,DUQ-Quant,True
1935,0.0,8,8,DUQ-Quant,True
1936,0.0,4,4,DUQ-Quant,True
1937,0.0,0,0,DUQ-Quant,True
1938,0.0,1,1,DUQ-Quant,True
1939,0.0,8,8,DUQ-Quant,True
1940,0.0,3,3,DUQ-Quant,True
1941,0.0,5,5,DUQ-Quant,True
1942,0.0,4,4,DUQ-Quant,True
1943,0.0,5,5,DUQ-Quant,True
1944,0.0,4,4,DUQ-Quant,True
1945,0.0,7,7,DUQ-Quant,True
1946,0.0,4,4,DUQ-Quant,True
1947,0.0,5,5,DUQ-Quant,True
1948,0.0,1,1,DUQ-Quant,True
1949,0.0,4,4,DUQ-Quant,True
1950,0.0,8,8,DUQ-Quant,True
1951,0.0,9,9,DUQ-Quant,True
1952,0.0,5,5,DUQ-Quant,True
1953,0.0,6,6,DUQ-Quant,True
1954,0.0,3,3,DUQ-Quant,True
1955,0.0,6,6,DUQ-Quant,True
1956,0.0,2,2,DUQ-Quant,True
1957,0.0,1,1,DUQ-Quant,True
1958,0.0,7,7,DUQ-Quant,True
1959,0.0,4,4,DUQ-Quant,True
1960,0.0,9,9,DUQ-Quant,True
1961,0.0,7,7,DUQ-Quant,True
1962,0.0,9,9,DUQ-Quant,True
1963,0.0,4,6,DUQ-Quant,False
1964,0.0,6,6,DUQ-Quant,True
1965,0.0,8,8,DUQ-Quant,True
1966,0.0,5,5,DUQ-Quant,True
1967,0.0,5,5,DUQ-Quant,True
1968,0.0,5,5,DUQ-Quant,True
1969,0.0,3,3,DUQ-Quant,True
1970,0.0,7,7,DUQ-Quant,True
1971,0.0,7,7,DUQ-Quant,True
1972,0.0,3,3,DUQ-Quant,True
1973,0.0,1,1,DUQ-Quant,True
1974,0.0,9,9,DUQ-Quant,True
1975,0.0,6,6,DUQ-Quant,True
1976,0.0,5,5,DUQ-Quant,True
1977,0.0,1,1,DUQ-Quant,True
1978,0.0,6,6,DUQ-Quant,True
1979,0.0,8,8,DUQ-Quant,True
1980,0.0,7,7,DUQ-Quant,True
1981,0.0,6,6,DUQ-Quant,True
1982,0.0,9,9,DUQ-Quant,True
1983,0.0,6,6,DUQ-Quant,True
1984,0.0,2,2,DUQ-Quant,True
1985,0.0,3,3,DUQ-Quant,True
1986,0.0,6,6,DUQ-Quant,True
1987,0.0,3,3,DUQ-Quant,True
1988,0.0,1,1,DUQ-Quant,True
1989,0.0,4,4,DUQ-Quant,True
1990,0.0,6,6,DUQ-Quant,True
1991,0.0,3,3,DUQ-Quant,True
1992,0.0,7,7,DUQ-Quant,True
1993,0.0,5,5,DUQ-Quant,True
1994,0.0,1,1,DUQ-Quant,True
1995,0.0,6,6,DUQ-Quant,True
1996,0.0,5,5,DUQ-Quant,True
1997,0.0,8,8,DUQ-Quant,True
1998,0.0,7,7,DUQ-Quant,True
1999,0.0,6,6,DUQ-Quant,True
2000,0.0,7,7,DUQ-Quant,True
2001,0.0,1,1,DUQ-Quant,True
2002,0.0,2,2,DUQ-Quant,True
2003,0.0,8,8,DUQ-Quant,True
2004,0.0,9,9,DUQ-Quant,True
2005,0.0,3,2,DUQ-Quant,False
2006,0.0,3,3,DUQ-Quant,True
2007,0.0,6,6,DUQ-Quant,True
2008,0.0,4,4,DUQ-Quant,True
2009,0.0,7,7,DUQ-Quant,True
2010,0.0,3,3,DUQ-Quant,True
2011,0.0,7,7,DUQ-Quant,True
2012,0.0,2,2,DUQ-Quant,True
2013,0.0,0,0,DUQ-Quant,True
2014,0.0,2,2,DUQ-Quant,True
2015,0.0,0,0,DUQ-Quant,True
2016,0.0,9,9,DUQ-Quant,True
2017,0.0,8,8,DUQ-Quant,True
2018,0.0,7,7,DUQ-Quant,True
2019,0.0,1,1,DUQ-Quant,True
2020,0.0,5,5,DUQ-Quant,True
2021,0.0,1,1,DUQ-Quant,True
2022,0.0,8,8,DUQ-Quant,True
2023,0.0,4,4,DUQ-Quant,True
2024,0.0,1,1,DUQ-Quant,True
2025,0.0,3,3,DUQ-Quant,True
2026,0.0,6,6,DUQ-Quant,True
2027,0.0,6,6,DUQ-Quant,True
2028,0.0,0,0,DUQ-Quant,True
2029,0.0,3,3,DUQ-Quant,True
2030,0.0,8,8,DUQ-Quant,True
2031,0.0,6,6,DUQ-Quant,True
2032,0.0,1,1,DUQ-Quant,True
2033,0.0,9,9,DUQ-Quant,True
2034,0.0,0,0,DUQ-Quant,True
2035,0.0,3,3,DUQ-Quant,True
2036,0.0,7,7,DUQ-Quant,True
2037,0.0,3,3,DUQ-Quant,True
2038,0.0,4,4,DUQ-Quant,True
2039,0.0,6,6,DUQ-Quant,True
2040,0.0,9,9,DUQ-Quant,True
2041,0.0,6,6,DUQ-Quant,True
2042,0.0,2,2,DUQ-Quant,True
2043,0.0,3,3,DUQ-Quant,True
2044,2.272884432609699,4,4,DUQ-Quant,True
2045,0.0,0,0,DUQ-Quant,True
2046,0.0,8,8,DUQ-Quant,True
2047,0.0,1,1,DUQ-Quant,True
2048,0.0,0,0,DUQ-Quant,True
2049,0.0,7,7,DUQ-Quant,True
2050,0.0,4,4,DUQ-Quant,True
2051,0.0,6,6,DUQ-Quant,True
2052,0.0,7,7,DUQ-Quant,True
2053,0.0,6,6,DUQ-Quant,True
2054,0.0,1,1,DUQ-Quant,True
2055,0.0,1,1,DUQ-Quant,True
2056,0.0,3,3,DUQ-Quant,True
2057,0.0,7,7,DUQ-Quant,True
2058,0.0,3,3,DUQ-Quant,True
2059,0.0,3,3,DUQ-Quant,True
2060,0.0,9,9,DUQ-Quant,True
2061,2.272884432609699,9,7,DUQ-Quant,False
2062,0.0,0,0,DUQ-Quant,True
2063,0.0,0,0,DUQ-Quant,True
2064,0.0,8,8,DUQ-Quant,True
2065,0.0,3,3,DUQ-Quant,True
2066,0.0,2,2,DUQ-Quant,True
2067,0.0,0,0,DUQ-Quant,True
2068,0.0,1,1,DUQ-Quant,True
2069,0.0,2,2,DUQ-Quant,True
2070,0.0,6,6,DUQ-Quant,True
2071,0.0,5,5,DUQ-Quant,True
2072,0.0,0,0,DUQ-Quant,True
2073,0.0,3,3,DUQ-Quant,True
2074,0.0,3,3,DUQ-Quant,True
2075,0.0,1,1,DUQ-Quant,True
2076,0.0,4,4,DUQ-Quant,True
2077,2.272884432609699,1,1,DUQ-Quant,True
2078,0.0,0,0,DUQ-Quant,True
2079,0.0,9,9,DUQ-Quant,True
2080,0.0,5,5,DUQ-Quant,True
2081,0.0,1,1,DUQ-Quant,True
2082,0.0,9,9,DUQ-Quant,True
2083,0.0,2,2,DUQ-Quant,True
2084,0.0,1,1,DUQ-Quant,True
2085,0.0,1,1,DUQ-Quant,True
2086,0.0,4,4,DUQ-Quant,True
2087,0.0,7,7,DUQ-Quant,True
2088,0.0,6,6,DUQ-Quant,True
2089,0.0,0,0,DUQ-Quant,True
2090,0.0,6,6,DUQ-Quant,True
2091,0.0,0,0,DUQ-Quant,True
2092,0.0,3,3,DUQ-Quant,True
2093,0.0,7,7,DUQ-Quant,True
2094,2.272884432609699,0,0,DUQ-Quant,True
2095,0.0,5,5,DUQ-Quant,True
2096,0.0,7,7,DUQ-Quant,True
2097,0.0,5,5,DUQ-Quant,True
2098,0.0,2,2,DUQ-Quant,True
2099,0.0,4,4,DUQ-Quant,True
2100,0.0,9,9,DUQ-Quant,True
2101,0.0,5,5,DUQ-Quant,True
2102,0.0,9,9,DUQ-Quant,True
2103,0.0,8,8,DUQ-Quant,True
2104,0.0,4,4,DUQ-Quant,True
2105,0.0,6,6,DUQ-Quant,True
2106,0.0,7,7,DUQ-Quant,True
2107,0.0,3,3,DUQ-Quant,True
2108,0.0,1,1,DUQ-Quant,True
2109,2.272884432609699,3,3,DUQ-Quant,True
2110,0.0,9,9,DUQ-Quant,True
2111,0.0,4,4,DUQ-Quant,True
2112,0.0,8,8,DUQ-Quant,True
2113,0.0,9,9,DUQ-Quant,True
2114,0.0,2,2,DUQ-Quant,True
2115,0.0,1,1,DUQ-Quant,True
2116,0.0,1,1,DUQ-Quant,True
2117,0.0,7,7,DUQ-Quant,True
2118,0.0,8,8,DUQ-Quant,True
2119,0.0,5,5,DUQ-Quant,True
2120,0.0,2,2,DUQ-Quant,True
2121,0.0,8,8,DUQ-Quant,True
2122,0.0,1,1,DUQ-Quant,True
2123,0.0,9,9,DUQ-Quant,True
2124,0.0,4,4,DUQ-Quant,True
2125,0.0,7,7,DUQ-Quant,True
2126,0.0,0,0,DUQ-Quant,True
2127,0.0,9,9,DUQ-Quant,True
2128,0.0,0,0,DUQ-Quant,True
2129,0.0,2,2,DUQ-Quant,True
2130,0.0,6,6,DUQ-Quant,True
2131,0.0,6,6,DUQ-Quant,True
2132,0.0,5,5,DUQ-Quant,True
2133,0.0,2,2,DUQ-Quant,True
2134,0.0,8,8,DUQ-Quant,True
2135,0.0,0,0,DUQ-Quant,True
2136,0.0,8,8,DUQ-Quant,True
2137,0.0,5,5,DUQ-Quant,True
2138,0.0,6,6,DUQ-Quant,True
2139,0.0,2,2,DUQ-Quant,True
2140,0.0,1,1,DUQ-Quant,True
2141,0.0,9,9,DUQ-Quant,True
2142,0.0,3,3,DUQ-Quant,True
2143,0.0,6,6,DUQ-Quant,True
2144,0.0,6,6,DUQ-Quant,True
2145,0.0,3,3,DUQ-Quant,True
2146,0.0,3,3,DUQ-Quant,True
2147,0.0,4,4,DUQ-Quant,True
2148,0.0,8,8,DUQ-Quant,True
2149,0.0,8,8,DUQ-Quant,True
2150,0.0,7,7,DUQ-Quant,True
2151,0.0,6,6,DUQ-Quant,True
2152,0.0,7,7,DUQ-Quant,True
2153,0.0,9,9,DUQ-Quant,True
2154,0.0,8,8,DUQ-Quant,True
2155,0.0,5,5,DUQ-Quant,True
2156,0.0,4,4,DUQ-Quant,True
2157,0.0,8,8,DUQ-Quant,True
2158,0.0,5,5,DUQ-Quant,True
2159,0.0,9,9,DUQ-Quant,True
2160,0.0,3,3,DUQ-Quant,True
2161,0.0,0,0,DUQ-Quant,True
2162,0.0,5,5,DUQ-Quant,True
2163,0.0,1,1,DUQ-Quant,True
2164,0.0,1,1,DUQ-Quant,True
2165,0.0,7,7,DUQ-Quant,True
2166,0.0,4,4,DUQ-Quant,True
2167,0.0,5,5,DUQ-Quant,True
2168,0.0,6,6,DUQ-Quant,True
2169,0.0,0,0,DUQ-Quant,True
2170,0.0,4,4,DUQ-Quant,True
2171,0.0,0,0,DUQ-Quant,True
2172,0.0,5,5,DUQ-Quant,True
2173,0.0,1,1,DUQ-Quant,True
2174,0.0,7,7,DUQ-Quant,True
2175,0.0,9,9,DUQ-Quant,True
2176,0.0,0,0,DUQ-Quant,True
2177,0.0,4,4,DUQ-Quant,True
2178,0.0,2,2,DUQ-Quant,True
2179,0.0,4,4,DUQ-Quant,True
2180,0.0,6,6,DUQ-Quant,True
2181,0.0,6,6,DUQ-Quant,True
2182,0.0,2,2,DUQ-Quant,True
2183,0.0,4,4,DUQ-Quant,True
2184,0.0,4,4,DUQ-Quant,True
2185,0.0,3,3,DUQ-Quant,True
2186,0.0,4,4,DUQ-Quant,True
2187,0.0,7,7,DUQ-Quant,True
2188,0.0,1,1,DUQ-Quant,True
2189,0.0,9,9,DUQ-Quant,True
2190,0.0,5,5,DUQ-Quant,True
2191,0.0,1,1,DUQ-Quant,True
2192,0.0,9,9,DUQ-Quant,True
2193,0.0,7,7,DUQ-Quant,True
2194,0.0,7,7,DUQ-Quant,True
2195,0.0,0,0,DUQ-Quant,True
2196,0.0,1,1,DUQ-Quant,True
2197,0.0,9,9,DUQ-Quant,True
2198,0.0,1,1,DUQ-Quant,True
2199,0.0,8,8,DUQ-Quant,True
2200,0.0,7,7,DUQ-Quant,True
2201,0.0,9,9,DUQ-Quant,True
2202,0.0,2,2,DUQ-Quant,True
2203,0.0,4,4,DUQ-Quant,True
2204,0.0,2,2,DUQ-Quant,True
2205,0.0,7,7,DUQ-Quant,True
2206,0.0,5,5,DUQ-Quant,True
2207,0.0,7,7,DUQ-Quant,True
2208,0.0,1,1,DUQ-Quant,True
2209,0.0,0,0,DUQ-Quant,True
2210,0.0,6,6,DUQ-Quant,True
2211,0.0,8,8,DUQ-Quant,True
2212,0.0,9,9,DUQ-Quant,True
2213,0.0,6,6,DUQ-Quant,True
2214,0.0,8,8,DUQ-Quant,True
2215,0.0,7,7,DUQ-Quant,True
2216,0.0,1,1,DUQ-Quant,True
2217,0.0,3,3,DUQ-Quant,True
2218,0.0,1,1,DUQ-Quant,True
2219,0.0,0,0,DUQ-Quant,True
2220,0.0,8,8,DUQ-Quant,True
2221,0.0,6,6,DUQ-Quant,True
2222,0.0,5,5,DUQ-Quant,True
2223,0.0,7,7,DUQ-Quant,True
2224,0.0,4,4,DUQ-Quant,True
2225,0.0,6,6,DUQ-Quant,True
2226,0.0,6,6,DUQ-Quant,True
2227,0.0,0,0,DUQ-Quant,True
2228,0.0,3,3,DUQ-Quant,True
2229,0.0,7,7,DUQ-Quant,True
2230,0.0,3,3,DUQ-Quant,True
2231,0.0,0,0,DUQ-Quant,True
2232,0.0,5,5,DUQ-Quant,True
2233,0.0,8,8,DUQ-Quant,True
2234,0.0,7,7,DUQ-Quant,True
2235,0.0,8,8,DUQ-Quant,True
2236,0.0,8,8,DUQ-Quant,True
2237,0.0,4,4,DUQ-Quant,True
2238,0.0,2,2,DUQ-Quant,True
2239,0.0,2,2,DUQ-Quant,True
2240,0.0,1,1,DUQ-Quant,True
2241,0.0,2,2,DUQ-Quant,True
2242,0.0,6,6,DUQ-Quant,True
2243,0.0,6,6,DUQ-Quant,True
2244,0.0,9,9,DUQ-Quant,True
2245,0.0,6,6,DUQ-Quant,True
2246,0.0,4,4,DUQ-Quant,True
2247,0.0,5,5,DUQ-Quant,True
2248,0.0,0,0,DUQ-Quant,True
2249,0.0,8,8,DUQ-Quant,True
2250,0.0,8,8,DUQ-Quant,True
2251,0.0,3,3,DUQ-Quant,True
2252,0.0,6,6,DUQ-Quant,True
2253,0.0,7,7,DUQ-Quant,True
2254,0.0,1,1,DUQ-Quant,True
2255,0.0,1,1,DUQ-Quant,True
2256,0.0,0,0,DUQ-Quant,True
2257,0.0,8,8,DUQ-Quant,True
2258,0.0,6,6,DUQ-Quant,True
2259,0.0,2,2,DUQ-Quant,True
2260,0.0,0,0,DUQ-Quant,True
2261,0.0,9,9,DUQ-Quant,True
2262,0.0,6,6,DUQ-Quant,True
2263,0.0,0,0,DUQ-Quant,True
2264,0.0,8,8,DUQ-Quant,True
2265,0.0,1,1,DUQ-Quant,True
2266,2.272884432609699,8,5,DUQ-Quant,False
2267,0.0,1,1,DUQ-Quant,True
2268,0.0,6,6,DUQ-Quant,True
2269,0.0,5,5,DUQ-Quant,True
2270,0.0,3,3,DUQ-Quant,True
2271,0.0,0,0,DUQ-Quant,True
2272,0.0,1,1,DUQ-Quant,True
2273,0.0,2,2,DUQ-Quant,True
2274,0.0,5,5,DUQ-Quant,True
2275,0.0,1,1,DUQ-Quant,True
2276,0.0,0,0,DUQ-Quant,True
2277,0.0,9,9,DUQ-Quant,True
2278,0.0,4,4,DUQ-Quant,True
2279,0.0,3,3,DUQ-Quant,True
2280,0.0,1,1,DUQ-Quant,True
2281,0.0,2,2,DUQ-Quant,True
2282,0.0,8,8,DUQ-Quant,True
2283,0.0,2,2,DUQ-Quant,True
2284,0.0,8,8,DUQ-Quant,True
2285,0.0,1,1,DUQ-Quant,True
2286,2.272884432609699,8,2,DUQ-Quant,False
2287,0.0,4,4,DUQ-Quant,True
2288,0.0,8,8,DUQ-Quant,True
2289,0.0,9,9,DUQ-Quant,True
2290,0.0,0,0,DUQ-Quant,True
2291,0.0,3,3,DUQ-Quant,True
2292,0.0,8,8,DUQ-Quant,True
2293,0.0,3,3,DUQ-Quant,True
2294,0.0,5,5,DUQ-Quant,True
2295,0.0,8,8,DUQ-Quant,True
2296,0.0,6,6,DUQ-Quant,True
2297,0.0,8,8,DUQ-Quant,True
2298,0.0,9,9,DUQ-Quant,True
2299,0.0,4,4,DUQ-Quant,True
2300,0.0,2,2,DUQ-Quant,True
2301,0.0,0,0,DUQ-Quant,True
2302,0.0,5,5,DUQ-Quant,True
2303,0.0,5,5,DUQ-Quant,True
2304,0.0,3,3,DUQ-Quant,True
2305,0.0,7,7,DUQ-Quant,True
2306,0.0,7,7,DUQ-Quant,True
2307,0.0,7,7,DUQ-Quant,True
2308,0.0,9,9,DUQ-Quant,True
2309,0.0,3,3,DUQ-Quant,True
2310,0.0,3,3,DUQ-Quant,True
2311,0.0,2,2,DUQ-Quant,True
2312,0.0,3,3,DUQ-Quant,True
2313,0.0,4,4,DUQ-Quant,True
2314,0.0,9,9,DUQ-Quant,True
2315,0.0,8,8,DUQ-Quant,True
2316,0.0,5,5,DUQ-Quant,True
2317,0.0,1,1,DUQ-Quant,True
2318,0.0,9,9,DUQ-Quant,True
2319,0.0,7,7,DUQ-Quant,True
2320,0.0,2,2,DUQ-Quant,True
2321,0.0,4,4,DUQ-Quant,True
2322,0.0,1,1,DUQ-Quant,True
2323,0.0,7,7,DUQ-Quant,True
2324,0.0,3,3,DUQ-Quant,True
2325,0.0,1,1,DUQ-Quant,True
2326,0.0,6,6,DUQ-Quant,True
2327,0.0,4,4,DUQ-Quant,True
2328,0.0,1,1,DUQ-Quant,True
2329,0.0,6,6,DUQ-Quant,True
2330,0.0,3,3,DUQ-Quant,True
2331,0.0,0,0,DUQ-Quant,True
2332,0.0,2,2,DUQ-Quant,True
2333,0.0,7,7,DUQ-Quant,True
2334,0.0,1,1,DUQ-Quant,True
2335,2.272884432609699,0,0,DUQ-Quant,True
2336,0.0,2,2,DUQ-Quant,True
2337,0.0,7,7,DUQ-Quant,True
2338,0.0,1,1,DUQ-Quant,True
2339,0.0,7,7,DUQ-Quant,True
2340,0.0,7,7,DUQ-Quant,True
2341,0.0,1,1,DUQ-Quant,True
2342,0.0,0,0,DUQ-Quant,True
2343,0.0,0,0,DUQ-Quant,True
2344,0.0,0,0,DUQ-Quant,True
2345,0.0,5,5,DUQ-Quant,True
2346,0.0,3,3,DUQ-Quant,True
2347,0.0,7,7,DUQ-Quant,True
2348,0.0,8,8,DUQ-Quant,True
2349,0.0,2,2,DUQ-Quant,True
2350,0.0,0,0,DUQ-Quant,True
2351,0.0,2,2,DUQ-Quant,True
2352,0.0,3,3,DUQ-Quant,True
2353,0.0,1,1,DUQ-Quant,True
2354,0.0,3,3,DUQ-Quant,True
2355,0.0,9,9,DUQ-Quant,True
2356,0.0,0,0,DUQ-Quant,True
2357,0.0,3,3,DUQ-Quant,True
2358,0.0,8,8,DUQ-Quant,True
2359,0.0,4,4,DUQ-Quant,True
2360,0.0,4,4,DUQ-Quant,True
2361,0.0,8,8,DUQ-Quant,True
2362,0.0,4,9,DUQ-Quant,False
2363,0.0,0,0,DUQ-Quant,True
2364,0.0,1,1,DUQ-Quant,True
2365,0.0,2,2,DUQ-Quant,True
2366,0.0,2,2,DUQ-Quant,True
2367,0.0,2,2,DUQ-Quant,True
2368,0.0,6,6,DUQ-Quant,True
2369,0.0,3,3,DUQ-Quant,True
2370,0.0,4,4,DUQ-Quant,True
2371,0.0,6,6,DUQ-Quant,True
2372,0.0,5,5,DUQ-Quant,True
2373,0.0,7,7,DUQ-Quant,True
2374,0.0,5,5,DUQ-Quant,True
2375,0.0,4,4,DUQ-Quant,True
2376,0.0,5,5,DUQ-Quant,True
2377,0.0,1,1,DUQ-Quant,True
2378,0.0,0,0,DUQ-Quant,True
2379,0.0,0,0,DUQ-Quant,True
2380,0.0,9,9,DUQ-Quant,True
2381,0.0,8,8,DUQ-Quant,True
2382,0.0,2,2,DUQ-Quant,True
2383,0.0,5,5,DUQ-Quant,True
2384,0.0,8,8,DUQ-Quant,True
2385,0.0,1,1,DUQ-Quant,True
2386,0.0,1,1,DUQ-Quant,True
2387,0.0,1,1,DUQ-Quant,True
2388,0.0,4,4,DUQ-Quant,True
2389,0.0,5,5,DUQ-Quant,True
2390,0.0,5,5,DUQ-Quant,True
2391,0.0,4,4,DUQ-Quant,True
2392,0.0,3,3,DUQ-Quant,True
2393,0.0,3,3,DUQ-Quant,True
2394,0.0,7,7,DUQ-Quant,True
2395,0.0,3,3,DUQ-Quant,True
2396,0.0,5,5,DUQ-Quant,True
2397,0.0,6,6,DUQ-Quant,True
2398,0.0,8,8,DUQ-Quant,True
2399,0.0,8,8,DUQ-Quant,True
2400,0.0,3,3,DUQ-Quant,True
2401,0.0,4,4,DUQ-Quant,True
2402,0.0,5,5,DUQ-Quant,True
2403,0.0,2,2,DUQ-Quant,True
2404,0.0,9,9,DUQ-Quant,True
2405,0.0,1,1,DUQ-Quant,True
2406,0.0,1,1,DUQ-Quant,True
2407,0.0,0,0,DUQ-Quant,True
2408,0.0,0,0,DUQ-Quant,True
2409,0.0,6,6,DUQ-Quant,True
2410,0.0,8,8,DUQ-Quant,True
2411,0.0,8,8,DUQ-Quant,True
2412,0.0,1,1,DUQ-Quant,True
2413,0.0,8,8,DUQ-Quant,True
2414,0.0,5,5,DUQ-Quant,True
2415,0.0,1,1,DUQ-Quant,True
2416,0.0,2,2,DUQ-Quant,True
2417,0.0,3,3,DUQ-Quant,True
2418,0.0,4,4,DUQ-Quant,True
2419,0.0,8,8,DUQ-Quant,True
2420,0.0,1,1,DUQ-Quant,True
2421,0.0,0,0,DUQ-Quant,True
2422,0.0,6,6,DUQ-Quant,True
2423,0.0,4,4,DUQ-Quant,True
2424,0.0,3,3,DUQ-Quant,True
2425,0.0,9,9,DUQ-Quant,True
2426,0.0,2,2,DUQ-Quant,True
2427,0.0,4,4,DUQ-Quant,True
2428,0.0,4,4,DUQ-Quant,True
2429,0.0,5,5,DUQ-Quant,True
2430,0.0,9,9,DUQ-Quant,True
2431,0.0,3,3,DUQ-Quant,True
2432,0.0,3,3,DUQ-Quant,True
2433,0.0,7,7,DUQ-Quant,True
2434,0.0,1,1,DUQ-Quant,True
2435,0.0,0,0,DUQ-Quant,True
2436,0.0,4,4,DUQ-Quant,True
2437,0.0,8,8,DUQ-Quant,True
2438,0.0,8,8,DUQ-Quant,True
2439,0.0,3,3,DUQ-Quant,True
2440,0.0,7,7,DUQ-Quant,True
2441,0.0,8,8,DUQ-Quant,True
2442,0.0,6,6,DUQ-Quant,True
2443,0.0,8,8,DUQ-Quant,True
2444,0.0,7,7,DUQ-Quant,True
2445,0.0,3,3,DUQ-Quant,True
2446,0.0,2,2,DUQ-Quant,True
2447,0.0,3,3,DUQ-Quant,True
2448,0.0,3,3,DUQ-Quant,True
2449,0.0,6,6,DUQ-Quant,True
2450,0.0,1,1,DUQ-Quant,True
2451,0.0,3,3,DUQ-Quant,True
2452,0.0,5,5,DUQ-Quant,True
2453,0.0,1,1,DUQ-Quant,True
2454,0.0,0,0,DUQ-Quant,True
2455,0.0,0,0,DUQ-Quant,True
2456,0.0,1,1,DUQ-Quant,True
2457,0.0,3,3,DUQ-Quant,True
2458,0.0,5,5,DUQ-Quant,True
2459,0.0,8,8,DUQ-Quant,True
2460,0.0,3,3,DUQ-Quant,True
2461,0.0,8,8,DUQ-Quant,True
2462,0.0,1,1,DUQ-Quant,True
2463,0.0,1,1,DUQ-Quant,True
2464,0.0,0,0,DUQ-Quant,True
2465,0.0,2,2,DUQ-Quant,True
2466,0.0,2,2,DUQ-Quant,True
2467,0.0,6,6,DUQ-Quant,True
2468,0.0,0,0,DUQ-Quant,True
2469,0.0,8,8,DUQ-Quant,True
2470,0.0,1,1,DUQ-Quant,True
2471,0.0,9,9,DUQ-Quant,True
2472,0.0,8,8,DUQ-Quant,True
2473,0.0,2,2,DUQ-Quant,True
2474,0.0,9,9,DUQ-Quant,True
2475,0.0,2,2,DUQ-Quant,True
2476,0.0,0,0,DUQ-Quant,True
2477,0.0,1,1,DUQ-Quant,True
2478,0.0,6,6,DUQ-Quant,True
2479,0.0,1,1,DUQ-Quant,True
2480,0.0,3,3,DUQ-Quant,True
2481,0.0,4,4,DUQ-Quant,True
2482,0.0,9,9,DUQ-Quant,True
2483,0.0,3,3,DUQ-Quant,True
2484,0.0,6,6,DUQ-Quant,True
2485,0.0,1,1,DUQ-Quant,True
2486,0.0,0,0,DUQ-Quant,True
2487,0.0,3,3,DUQ-Quant,True
2488,0.0,8,8,DUQ-Quant,True
2489,0.0,6,6,DUQ-Quant,True
2490,0.0,8,8,DUQ-Quant,True
2491,0.0,8,8,DUQ-Quant,True
2492,0.0,6,6,DUQ-Quant,True
2493,0.0,9,9,DUQ-Quant,True
2494,0.0,2,2,DUQ-Quant,True
2495,0.0,3,3,DUQ-Quant,True
2496,0.0,1,1,DUQ-Quant,True
2497,0.0,3,3,DUQ-Quant,True
2498,0.0,3,3,DUQ-Quant,True
2499,0.0,2,2,DUQ-Quant,True
2500,0.0,0,0,DUQ-Quant,True
2501,0.0,7,7,DUQ-Quant,True
2502,0.0,4,4,DUQ-Quant,True
2503,0.0,5,5,DUQ-Quant,True
2504,0.0,5,5,DUQ-Quant,True
2505,0.0,5,5,DUQ-Quant,True
2506,0.0,0,0,DUQ-Quant,True
2507,0.0,1,1,DUQ-Quant,True
2508,0.0,2,2,DUQ-Quant,True
2509,0.0,8,8,DUQ-Quant,True
2510,0.0,4,4,DUQ-Quant,True
2511,0.0,2,2,DUQ-Quant,True
2512,0.0,2,2,DUQ-Quant,True
2513,0.0,7,7,DUQ-Quant,True
2514,0.0,8,8,DUQ-Quant,True
2515,0.0,8,8,DUQ-Quant,True
2516,0.0,8,8,DUQ-Quant,True
2517,0.0,4,4,DUQ-Quant,True
2518,0.0,8,8,DUQ-Quant,True
2519,0.0,2,2,DUQ-Quant,True
2520,0.0,8,8,DUQ-Quant,True
2521,0.0,5,5,DUQ-Quant,True
2522,0.0,8,8,DUQ-Quant,True
2523,0.0,1,1,DUQ-Quant,True
2524,0.0,0,0,DUQ-Quant,True
2525,0.0,2,2,DUQ-Quant,True
2526,0.0,5,5,DUQ-Quant,True
2527,0.0,8,8,DUQ-Quant,True
2528,0.0,4,4,DUQ-Quant,True
2529,0.0,6,6,DUQ-Quant,True
2530,0.0,1,1,DUQ-Quant,True
2531,0.0,8,8,DUQ-Quant,True
